Employee ID,Age,Years at Company,Monthly Income,Number of Promotions,Distance from Home,Number of Dependents,Company Tenure (In Months),Attrition,event_timestamp,Gender_Female,Gender_Male,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Excellent,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_High,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Average,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Overtime_No,Overtime_Yes,Education Level_Associate Degree,Education Level_Bachelor's Degree,Education Level_High School,Education Level_Master's Degree,Education Level_PhD,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Job Level_Entry,Job Level_Mid,Job Level_Senior,Company Size_Large,Company Size_Medium,Company Size_Small,Remote Work_No,Remote Work_Yes,Leadership Opportunities_No,Leadership Opportunities_Yes,Innovation Opportunities_No,Innovation Opportunities_Yes,Company Reputation_Excellent,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_High,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High
67450,-0.3748742151125583,0.4702915682853362,-0.5305506058766282,0.1678568188616737,0.0002741682272943991,-1.0490813085472308,0.011248255323782638,0,2026-07-29 14:25:14.391678,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
66579,-0.8714242219718983,-0.33158527551368433,1.0650956806839418,1.1725970801148449,0.0002741682272943991,0.849715079308736,0.011248255323782638,0,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
54104,-1.0369408909250115,-1.1334621193127048,0.5113940976544775,-0.8368834423914974,0.0002741682272943991,-0.41614917926190853,0.011248255323782638,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
18361,0.7009841330826784,0.5593889953741162,-0.8874917515430492,2.1773373413680157,0.0002741682272943991,-1.0490813085472308,0.011248255323782638,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
4098,-0.7059075530187849,0.5593889953741162,0.981539878516074,0.1678568188616737,0.0002741682272943991,0.21678295002341377,0.011248255323782638,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
27742,-1.2024575598781249,-0.24248784842490426,-0.21557988618392881,-0.8368834423914974,0.0002741682272943991,0.849715079308736,0.011248255323782638,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1591,-1.2852158943546816,-1.222559546401485,0.008904135308545192,-0.8368834423914974,0.0002741682272943991,0.849715079308736,0.011248255323782638,0,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
27451,1.1147758054654617,1.6285581204394768,-0.8435960766714504,-0.8368834423914974,0.0002741682272943991,0.21678295002341377,0.011248255323782638,1,2026-07-29 14:25:14.391678,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
58305,1.032017470988905,0.02480443284143592,0.408970856287414,0.1678568188616737,0.0002741682272943991,-0.41614917926190853,0.011248255323782638,1,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
19684,0.9492591365123484,0.4702915682853362,-1.212858815284285,1.1725970801148449,0.0002741682272943991,0.21678295002341377,0.011248255323782638,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
9392,0.535467464129565,-0.8661698380463646,-1.1142860717129757,-0.8368834423914974,0.0002741682272943991,0.21678295002341377,0.011248255323782638,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
18598,-0.6231492185422283,-0.4206827026024644,1.0693312282592715,1.1725970801148449,0.0002741682272943991,-1.0490813085472308,0.011248255323782638,0,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
70231,0.9492591365123484,1.7176555475282569,-0.01612410036385757,0.1678568188616737,0.0002741682272943991,-0.41614917926190853,0.011248255323782638,0,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
65665,-0.7886658874953416,-0.6879749838688045,0.23146290790314206,-0.8368834423914974,0.0002741682272943991,-0.41614917926190853,0.011248255323782638,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
64242,-0.954182556448455,-0.15339042133612418,-0.507832668881678,-0.8368834423914974,0.0002741682272943991,0.21678295002341377,0.011248255323782638,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
23287,0.783742467559235,-1.311656973490265,1.074336875393752,-0.8368834423914974,0.0002741682272943991,0.849715079308736,0.011248255323782638,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
